part,company,country,city,price,date
17156-617,Buzzbean,Germany,Düsseldorf,1398.38€,2016-10-21 13:22:54
76314-002,Flipstorm,Greece,Athens,447.59€,2016-10-21 13:31:14
58596-001,Thoughtmix,Portugal,Amadora	,448.97€,2016-10-21 16:42:55
24286-1562,Wordify,United States,New York,$457.41,2016-10-21 16:45:38
65044-3014,Ntags,Portugal,Lisbon,791.84€,2016-10-21 17:23:16
36987-1697,Ntags,Portugal,Lisbon,660.5€,2016-10-21 17:38:57
10237-832,Roodel,Portugal,Aranhas,575.06€,2016-10-21 19:05:29
67046-030,Shufflebeat,Portugal,Porto,165.04€,2016-10-21 20:48:18
51079-947,Yozio,Greece,Patras,625.89€,2016-10-21 21:03:20
51079-947,Zooxo,United Kingdom,London,£621.42,2016-10-21 22:04:25
16729-167,Brainsphere,Portugal,Braga,31.89€,2016-10-21 23:36:32
49349-314,Thoughtmix,Portugal,Amadora	,506.44€,2016-10-22 01:10:05
50458-560,Buzzbean,Germany,Düsseldorf,1097.14€,2016-10-22 02:10:07
37205-951,Flipstorm,Greece,Athens,116.63€,2016-10-22 02:12:52
76117-001,Roodel,Portugal,Aranhas,726.82€,2016-10-22 02:41:47
58668-4281,Ntags,Portugal,Lisbon,1357.51€,2016-10-22 03:28:39
0228-2167,Ntags,Portugal,Lisbon,320.42€,2016-10-22 05:06:08
36987-1697,Twitterbeat,France,Annecy,1198.62€,2016-10-22 05:12:24
54123-957,Wordify,United States,New York,$181.82,2016-10-22 07:12:30
16729-167,Chatterbridge,Spain,Barcelona,565.07€,2016-10-22 12:15:13
68084-172,Thoughtmix,Portugal,Amadora	,622.18€,2016-10-22 13:18:28
68180-121,Ntags,Portugal,Lisbon,877.37€,2016-10-22 13:52:20
24385-268,Wordify,United States,New York,$192.68,2016-10-22 14:19:04
67046-030,Teklist,Netherlands,Arnhem,179.3€,2016-10-22 15:14:03
36987-1697,Thoughtmix,Portugal,Amadora	,1082.18€,2016-10-22 16:22:53
76454-100,Twitterbeat,France,Annecy,148.78€,2016-10-22 16:28:08
68084-172,Thoughtmix,Portugal,Amadora	,517.67€,2016-10-22 19:01:39
24385-268,Twitterbeat,France,Annecy,365.71€,2016-10-22 19:17:35
50458-560,Wordify,United States,New York,$627.11,2016-10-22 19:57:20
10267-2529,Thoughtmix,Portugal,Amadora	,337.78€,2016-10-22 20:06:10
54973-9150,Kanoodle,Japan,Niihama,¥113275.47,2016-10-22 20:16:37
49967-724,Chatterbridge,Spain,Barcelona,628.8€,2016-10-22 23:14:11
62670-4404,Roodel,Portugal,Aranhas,561.8€,2016-10-22 23:48:48
49349-106,Thoughtmix,Portugal,Amadora	,957.09€,2016-10-22 23:51:10
55154-5057,Thoughtmix,Portugal,Amadora	,563.44€,2016-10-23 00:39:41
55154-5057,Zooxo,United Kingdom,London,£360.95,2016-10-23 02:23:17
49349-106,Brainsphere,Portugal,Braga,745.61€,2016-10-23 02:33:04
24385-268,Wordify,United States,New York,$258.43,2016-10-23 03:39:29
24286-1562,Ntags,Portugal,Lisbon,481.04€,2016-10-23 04:00:40
55289-164,Teklist,Netherlands,Arnhem,645.49€,2016-10-23 04:55:59
76314-002,Roodel,Portugal,Aranhas,452.19€,2016-10-23 05:40:15
49035-530,Teklist,Netherlands,Arnhem,1008.28€,2016-10-23 06:08:03
16714-295,Thoughtmix,Portugal,Amadora	,367.33€,2016-10-23 06:12:25
62742-4030,Thoughtmix,Portugal,Amadora	,574.55€,2016-10-23 08:04:29
52380-1102,Ntags,Portugal,Lisbon,621.98€,2016-10-23 08:31:17
48951-4042,Rhycero,France,Arcueil,196.27€,2016-10-23 08:32:33
51523-002,Kanoodle,Japan,Niihama,¥119561.4,2016-10-23 08:42:45
76335-006,Shufflebeat,Portugal,Porto,354.33€,2016-10-23 09:29:40
62011-0219,Eimbee,France,Amiens,905.33€,2016-10-23 09:37:24
0268-1604,Ntags,Portugal,Lisbon,157.91€,2016-10-23 09:40:41
55566-2100,Ntags,Portugal,Lisbon,592.55€,2016-10-23 10:00:12
16714-295,Avaveo,France,Nice,451.12€,2016-10-23 10:04:50
24286-1562,Yozio,Greece,Patras,356.67€,2016-10-23 10:40:56
59779-601,Chatterbridge,Spain,Barcelona,335.9€,2016-10-23 11:34:37
0268-6107,Wordify,United States,New York,$542.92,2016-10-23 13:24:35
76335-006,Thoughtmix,Portugal,Amadora	,333.5€,2016-10-23 13:43:38
10237-832,Ntags,Portugal,Lisbon,-173.53€,2016-10-23 14:27:46
41163-428,Buzzbean,Germany,Düsseldorf,126.25€,2016-10-23 17:01:59
10237-832,Brainsphere,Portugal,Braga,736.14€,2016-10-23 18:03:34
49349-842,Wordify,United States,New York,$499.59,2016-10-23 21:04:29
49035-530,Twitterbeat,France,Annecy,871.54€,2016-10-23 21:50:45
54092-515,Wordify,United States,New York,$833.85,2016-10-23 21:52:23
62742-4030,Thoughtmix,Portugal,Amadora	,545.13€,2016-10-23 22:23:56
68084-595,Chatterbridge,Spain,Barcelona,159.14€,2016-10-24 00:27:41
0699-7041,Brainsphere,Portugal,Braga,776.61€,2016-10-24 02:15:29
76335-006,Chatterbridge,Spain,Barcelona,347.5€,2016-10-24 02:18:37
54123-957,Twitterbeat,France,Annecy,154.59€,2016-10-24 02:31:22
49349-820,Thoughtmix,Portugal,Amadora	,643.96€,2016-10-24 04:20:00
52343-025,Gabcube,Portugal,Almada,793.19€,2016-10-24 06:14:49
44946-1046,Thoughtmix,Portugal,Amadora	,403.69€,2016-10-24 06:26:50
10237-832,Buzzbean,Germany,Düsseldorf,524.86€,2016-10-24 08:02:24
0268-1128,Flipstorm,France,Nanterre,190.36€,2016-10-24 09:24:22
0603-6134,Buzzbean,Germany,Düsseldorf,786.57€,2016-10-24 10:19:36
65044-3014,Zooxo,United Kingdom,London,£596.67,2016-10-24 10:22:04
49349-106,Flipstorm,France,Nanterre,750.67€,2016-10-24 12:09:59
68462-565,Ntags,Portugal,Lisbon,1098.53€,2016-10-24 13:36:43
0603-6134,Buzzbean,Germany,Düsseldorf,789.74€,2016-10-24 13:41:42
67046-030,Buzzbean,Germany,Düsseldorf,148.0€,2016-10-24 14:46:26
55856-0003,Twitterbeat,France,Annecy,9.24€,2016-10-24 15:29:58
68233-011,Teklist,Netherlands,Arnhem,619.58€,2016-10-24 17:37:47
55154-5057,Twitterbeat,France,Annecy,1655.91€,2016-10-24 18:11:46
76454-100,Wordify,United States,New York,$151.72,2016-10-24 18:23:40
51079-947,Chatterbridge,Spain,Barcelona,554.45€,2016-10-24 19:58:28
54473-578,Thoughtmix,Portugal,Amadora	,146.28€,2016-10-24 20:23:16
68752-024,Twitterbeat,France,Annecy,785.08€,2016-10-24 20:37:13
0268-1604,Teklist,Netherlands,Arnhem,130.03€,2016-10-24 22:22:13
16714-295,Yozio,Greece,Patras,679.45€,2016-10-25 01:14:23
17156-617,Thoughtmix,Portugal,Amadora	,712.67€,2016-10-25 03:20:35
10237-832,Lajo,Greece,Thessaloniki,813.72€,2016-10-25 03:31:19
61398-0828,Brainsphere,Portugal,Braga,398.33€,2016-10-25 03:43:48
10578-049,Gabcube,Portugal,Almada,823.78€,2016-10-25 04:16:51
76454-100,Thoughtmix,Portugal,Amadora	,158.26€,2016-10-25 04:25:43
52125-136,Thoughtmix,Portugal,Amadora	,646.65€,2016-10-25 05:14:57
68462-565,Eimbee,France,Amiens,1101.46€,2016-10-25 05:30:26
21695-267,Twitterbeat,France,Annecy,479.72€,2016-10-25 05:48:44
10237-832,Shufflebeat,Portugal,Porto,242.03€,2016-10-25 06:08:08
68180-121,Shufflebeat,Portugal,Porto,894.33€,2016-10-25 10:23:56
16729-167,Yozio,Greece,Patras,236.0€,2016-10-25 11:23:00
42254-213,Riffpath,Greece,Heraklion,232.9€,2016-10-25 11:48:59
49348-574,Flipstorm,Greece,Athens,351.06€,2016-10-25 12:17:35
49349-471,Brainsphere,Portugal,Braga,789.07€,2016-10-25 14:08:24
62756-707,Gabcube,Portugal,Almada,408.41€,2016-10-25 14:51:05
0699-7041,Thoughtmix,Portugal,Amadora	,705.98€,2016-10-25 16:09:26
98132-889,Chatterbridge,Spain,Barcelona,263.98€,2016-10-25 16:16:44
49520-501,Shufflebeat,Portugal,Porto,869.51€,2016-10-25 18:31:37
10578-049,Twitterbeat,France,Annecy,1205.9€,2016-10-25 19:50:10
68180-121,Chatterbridge,Spain,Barcelona,252.38€,2016-10-25 20:12:35
0615-7679,Wordify,United States,New York,$402.31,2016-10-25 23:56:01
37205-992,Realpoint,Portugal,Lisbon,464.09€,2016-10-26 01:15:40
76454-100,Thoughtmix,Portugal,Amadora	,104.6€,2016-10-26 02:46:36
0268-1401,Flipstorm,Greece,Athens,824.82€,2016-10-26 04:11:57
58668-4281,Zoonder,United States,Boston,$848.02,2016-10-26 06:07:56
10267-2529,Chatterbridge,Spain,Barcelona,414.18€,2016-10-26 06:22:32
21695-267,Chatterbridge,Spain,Barcelona,342.22€,2016-10-26 07:32:49
52380-1102,Avaveo,France,Nice,731.96€,2016-10-26 08:15:51
54092-515,Wordify,United States,New York,$850.05,2016-10-26 08:38:06
37205-951,Gabcube,Portugal,Almada,165.47€,2016-10-26 09:02:02
13537-468,Thoughtmix,Portugal,Amadora	,576.46€,2016-10-26 13:51:46
76117-001,Shufflebeat,Portugal,Porto,1356.14€,2016-10-26 14:19:41
0268-1401,Ntags,Portugal,Lisbon,1134.72€,2016-10-26 14:40:39
49349-106,Zooxo,United Kingdom,London,£1080.47,2016-10-26 15:00:41
50458-560,Wordify,United States,New York,$1209.71,2016-10-26 16:25:42
37205-992,Flipstorm,Greece,Athens,596.75€,2016-10-26 16:59:37
49967-724,Buzzbean,Germany,Düsseldorf,612.69€,2016-10-26 17:15:04
54868-6311,Gabcube,Portugal,Almada,672.55€,2016-10-26 21:57:28
68084-172,Twitterbeat,France,Annecy,1053.84€,2016-10-26 23:00:41
55856-0003,Ntags,Portugal,Lisbon,236.8€,2016-10-27 04:11:01
0268-6107,Thoughtmix,Portugal,Amadora	,495.06€,2016-10-27 04:17:03
62011-0219,Wordify,United States,New York,$734.61,2016-10-27 06:10:48
24286-1562,Thoughtmix,Portugal,Amadora	,332.41€,2016-10-27 08:59:07
0699-7041,Twitterbeat,France,Annecy,506.78€,2016-10-27 10:29:17
49967-724,Shufflebeat,Portugal,Porto,542.41€,2016-10-27 11:11:37
49349-106,Wordify,United States,New York,$1066.35,2016-10-27 12:01:59
36987-1697,Buzzbean,Germany,Düsseldorf,1032.98€,2016-10-27 12:03:07
13537-468,Ntags,Portugal,Lisbon,743.41€,2016-10-27 13:07:25
68462-565,Lajo,Greece,Thessaloniki,928.5€,2016-10-27 14:37:01
0268-6107,Thoughtmix,Portugal,Amadora	,497.81€,2016-10-27 15:58:54
49349-471,Twitterbeat,France,Annecy,890.78€,2016-10-27 16:06:14
54092-515,Ntags,Portugal,Lisbon,776.25€,2016-10-27 16:15:20
16714-295,Ntags,Portugal,Lisbon,868.23€,2016-10-27 21:00:56
58668-4281,Twitterbeat,France,Annecy,1364.14€,2016-10-27 22:22:24
0699-7041,Bubblemix,Japan,Asaka,¥117728.64,2016-10-27 23:21:23
54868-0823,Wordify,United States,New York,$101.93,2016-10-28 00:19:23
37205-992,Buzzbean,Germany,Düsseldorf,515.02€,2016-10-28 01:11:39
62011-0219,Flipstorm,Greece,Athens,815.45€,2016-10-28 02:11:03
49738-105,Wordify,United States,New York,$510.33,2016-10-28 02:27:46
37205-951,Thoughtmix,Portugal,Amadora	,89.0€,2016-10-28 03:25:21
10578-049,Zoonder,United States,Boston,$993.16,2016-10-28 04:29:32
10237-832,Brainsphere,Portugal,Braga,637.85€,2016-10-28 04:53:13
51079-947,Thoughtmix,Portugal,Amadora	,702.57€,2016-10-28 05:47:49
0228-2167,Chatterbridge,Spain,Barcelona,1086.73€,2016-10-28 05:57:06
36987-1697,Voomm,France,Paris,840.57€,2016-10-28 11:36:48
50563-113,Flipstorm,France,Nanterre,654.45€,2016-10-28 13:55:40
48951-4042,Wordify,United States,New York,$295.29,2016-10-28 15:10:29
59779-601,Shufflebeat,Portugal,Porto,160.83€,2016-10-28 16:03:15
0603-6134,Twitterbeat,France,Annecy,793.51€,2016-10-28 17:28:37
55154-5057,Shufflebeat,Portugal,Porto,918.83€,2016-10-28 18:06:29
55566-2100,Chatterbridge,Spain,Barcelona,637.63€,2016-10-28 18:56:13
68233-011,Twitterbeat,France,Annecy,522.51€,2016-10-28 19:25:46
10267-2529,Thoughtmix,Portugal,Amadora	,356.74€,2016-10-28 20:31:37
68084-172,Zoonder,United States,Boston,$633.24,2016-10-28 21:01:31
0185-0373,Brainsphere,Portugal,Braga,981.15€,2016-10-29 00:51:10
98132-889,Gabcube,Portugal,Almada,211.58€,2016-10-29 01:00:16
54473-578,Zooxo,United Kingdom,London,£130.73,2016-10-29 01:02:02
21695-931,Zooxo,United Kingdom,London,£486.62,2016-10-29 03:32:11
49738-105,Buzzbean,Germany,Düsseldorf,550.51€,2016-10-29 04:08:45
55154-5057,Brainsphere,Portugal,Braga,1255.51€,2016-10-29 04:23:06
21695-267,Yozio,Greece,Patras,466.44€,2016-10-29 04:41:34
51138-049,Thoughtmix,Portugal,Amadora	,690.12€,2016-10-29 05:54:59
76117-001,Ntags,Portugal,Lisbon,996.1€,2016-10-29 10:04:19
36800-952,Ntags,Portugal,Lisbon,245.19€,2016-10-29 11:51:40
10237-832,Chatterbridge,Spain,Barcelona,358.4€,2016-10-29 12:39:31
49035-530,Ntags,Portugal,Lisbon,1125.2€,2016-10-29 16:02:27
55856-0003,Shufflebeat,Portugal,Porto,409.67€,2016-10-29 22:07:44
0615-7679,Flipstorm,France,Nanterre,354.32€,2016-10-29 23:50:30
51346-145,Riffpath,Greece,Heraklion,888.46€,2016-10-30 01:03:08
37205-951,Buzzbean,Germany,Düsseldorf,172.62€,2016-10-30 02:19:38
51346-145,Lajo,Greece,Thessaloniki,976.9€,2016-10-30 02:33:45
36800-952,Chatterbridge,Spain,Barcelona,322.49€,2016-10-30 03:41:12
70253-307,Twitterbeat,France,Annecy,905.42€,2016-10-30 05:50:54
54092-515,Kanoodle,Japan,Niihama,¥90207.77,2016-10-30 06:04:27
55700-014,Thoughtmix,Portugal,Amadora	,678.12€,2016-10-30 07:59:00
54123-957,Zooxo,United Kingdom,London,£128.16,2016-10-30 08:17:59
0268-1128,Flipstorm,Greece,Athens,1095.82€,2016-10-30 09:49:01
16590-177,Zoonder,United States,Boston,$1399.7,2016-10-30 12:04:25
65044-3014,Flipstorm,Greece,Athens,964.41€,2016-10-30 13:53:32
0603-6134,Shufflebeat,Portugal,Porto,737.01€,2016-10-30 13:56:01
17156-617,Chatterbridge,Spain,Barcelona,517.46€,2016-10-30 14:44:16
55154-5057,Lajo,Greece,Thessaloniki,361.02€,2016-10-30 14:46:23
37205-951,Teklist,Netherlands,Arnhem,170.06€,2016-10-30 15:01:08
49288-0655,Thoughtmix,Portugal,Amadora	,149.61€,2016-10-30 16:07:58
54092-515,Brainsphere,Portugal,Braga,781.57€,2016-10-30 17:55:10
37205-992,Thoughtmix,Portugal,Amadora	,310.5€,2016-10-30 19:34:07
49349-820,Brainsphere,Portugal,Braga,838.92€,2016-10-30 19:56:53
21695-931,Chatterbridge,Spain,Barcelona,762.13€,2016-10-30 19:57:58
70253-307,Avaveo,France,Nice,936.9€,2016-10-30 20:10:20
16714-295,Buzzbean,Germany,Düsseldorf,445.35€,2016-10-30 20:14:12
35356-325,Teklist,Netherlands,Arnhem,523.06€,2016-10-30 21:21:38
50563-113,Voomm,France,Paris,297.8€,2016-10-30 22:44:17
63629-2733,Thoughtmix,Portugal,Amadora	,163.95€,2016-10-30 23:28:31
10267-2529,Brainsphere,Portugal,Braga,497.02€,2016-10-31 02:25:01
51346-145,Wordify,United States,New York,$1015.92,2016-10-31 02:53:08
55856-0003,Brainsphere,Portugal,Braga,195.03€,2016-10-31 04:50:32
55856-0003,Zooxo,United Kingdom,London,£438.09,2016-10-31 05:50:51
13537-468,Flipstorm,France,Nanterre,721.25€,2016-10-31 05:58:52
54868-5165,Eimbee,France,Amiens,586.56€,2016-10-31 06:56:32
55856-0003,Teklist,Netherlands,Arnhem,474.06€,2016-10-31 06:56:49
55566-2100,Zooxo,United Kingdom,London,£362.42,2016-10-31 07:54:43
76314-002,Shufflebeat,Portugal,Porto,460.11€,2016-10-31 09:23:19
63629-2733,Eimbee,France,Amiens,184.0€,2016-10-31 09:59:56
76454-100,Zooxo,United Kingdom,London,£130.84,2016-10-31 10:24:19
65044-3014,Chatterbridge,Spain,Barcelona,823.33€,2016-10-31 12:23:04
68462-565,Shufflebeat,Portugal,Porto,1022.44€,2016-10-31 13:17:06
36987-1697,Brainsphere,Portugal,Braga,926.19€,2016-10-31 14:36:44
49520-501,Realpoint,Portugal,Lisbon,678.33€,2016-10-31 18:38:07
49999-737,Brainsphere,Portugal,Braga,840.23€,2016-10-31 19:16:12
51346-145,Twitterbeat,France,Annecy,956.03€,2016-10-31 19:49:11
68180-121,Flipstorm,France,Nanterre,522.29€,2016-10-31 21:49:32
0268-1128,Thoughtmix,Portugal,Amadora	,838.59€,2016-10-31 22:36:30
21695-267,Twitterbeat,France,Annecy,425.36€,2016-10-31 22:39:38
98132-889,Brainsphere,Portugal,Braga,207.77€,2016-10-31 22:40:58
59779-601,Avaveo,France,Nice,117.93€,2016-10-31 22:43:06
43419-018,Chatterbridge,,Barcelona,229.52€,2016-11-01 01:11:28
68752-024,Thoughtmix,,Amadora	,851.56€,2016-11-01 02:07:23
59779-601,Brainsphere,,Braga,185.9€,2016-11-01 02:48:06
49349-106,Twitterbeat,,Annecy,802.74€,2016-11-01 03:34:46
0268-1401,Buzzbean,,Düsseldorf,1004.67€,2016-11-01 04:06:04
49520-501,Chatterbridge,,Barcelona,410.61€,2016-11-01 06:31:59
0268-6107,Thoughtmix,,Amadora	,480.73€,2016-11-01 10:14:47
51346-126,Wordify,,New York,$205.66,2016-11-01 13:19:10
17156-617,Thoughtmix,,Amadora	,1216.27€,2016-11-01 14:08:11
65044-3014,Flipstorm,,Athens,959.19€,2016-11-01 14:32:57
51346-126,Buzzbean,,Düsseldorf,168.37€,2016-11-01 16:28:05
49349-842,Twitterbeat,,Annecy,400.2€,2016-11-01 17:30:46
49738-105,Roodel,,Aranhas,489.27€,2016-11-01 17:59:25
51346-145,Gabcube,,Almada,977.04€,2016-11-01 19:56:27
0699-7041,Twitterbeat,,Annecy,744.16€,2016-11-01 20:49:00
24385-268,Buzzbean,,Düsseldorf,124.44€,2016-11-01 21:41:50
10237-832,Chatterbridge,,Barcelona,1092.9€,2016-11-02 00:14:20
0268-6107,Lajo,,Thessaloniki,469.68€,2016-11-02 01:01:47
36987-1697,Flipstorm,,Nanterre,737.77€,2016-11-02 02:00:37
13537-468,Flipstorm,,Nanterre,596.2€,2016-11-02 02:19:45
10237-832,Chatterbridge,,Barcelona,333.47€,2016-11-02 03:46:08
35356-325,Wordify,,New York,$638.87,2016-11-02 06:55:35
68462-565,Avaveo,,Nice,1002.2€,2016-11-02 07:54:47
55154-5057,Zoonder,,Boston,$663.48,2016-11-02 08:26:31
49520-501,Flipstorm,,Athens,580.0€,2016-11-02 08:46:58
10237-832,Buzzbean,,Düsseldorf,744.97€,2016-11-02 08:48:11
52959-433,Roodel,,Aranhas,333.2€,2016-11-02 09:31:18
41167-0843,Ntags,,Lisbon,800.83€,2016-11-02 11:55:07
67046-030,Zooxo,,London,£133.21,2016-11-02 12:49:00
0268-6107,Twitterbeat,,Annecy,442.0€,2016-11-02 13:42:46
68084-172,Wordify,,New York,$650.95,2016-11-02 13:55:24
0268-6107,Chatterbridge,,Barcelona,455.78€,2016-11-02 14:43:17
17156-617,Kanoodle,,Niihama,¥113085.35,2016-11-02 16:46:16
0228-2167,Shufflebeat,,Porto,1077.39€,2016-11-02 16:53:47
0268-1604,Lajo,,Thessaloniki,131.52€,2016-11-02 17:21:28
67046-030,Flipstorm,,Athens,157.58€,2016-11-02 18:46:19
0268-1401,Yozio,,Patras,1402.13€,2016-11-02 18:59:23
59779-028,Twitterbeat,,Annecy,636.79€,2016-11-02 19:16:01
0185-0373,Chatterbridge,,Barcelona,954.07€,2016-11-02 19:43:25
16729-167,Lajo,,Thessaloniki,371.78€,2016-11-02 21:02:31
65044-3014,Flipstorm,,Athens,764.81€,2016-11-02 22:48:47
36800-952,Bubblemix,,Asaka,¥35934.79,2016-11-03 00:13:09
98132-889,Thoughtmix,,Amadora	,274.08€,2016-11-03 00:34:34
49348-574,Roodel,,Aranhas,287.53€,2016-11-03 03:21:12
50458-560,Thoughtmix,,Amadora	,197.33€,2016-11-03 04:53:21
52125-136,Ntags,,Lisbon,700.75€,2016-11-03 05:02:05
49035-530,Wordify,,New York,$1096.5,2016-11-03 06:00:20
49349-842,Lajo,,Thessaloniki,629.94€,2016-11-03 06:23:17
36987-1697,Twitterbeat,,Annecy,1333.73€,2016-11-03 09:03:30
0185-0373,Twitterbeat,,Annecy,963.1€,2016-11-03 12:12:13
0268-1604,Twitterbeat,,Annecy,156.5€,2016-11-03 15:43:57
16590-177,Kanoodle,,Niihama,¥77595.76,2016-11-03 16:48:36
37205-951,Wordify,,New York,$290.11,2016-11-03 17:41:52
0268-1128,Brainsphere,,Braga,720.79€,2016-11-03 19:38:31
51138-049,Twitterbeat,,Annecy,737.1€,2016-11-03 21:34:41
62011-0219,Buzzbean,,Düsseldorf,940.52€,2016-11-03 22:16:19
68752-024,Voomm,,Paris,858.59€,2016-11-04 00:22:16
49288-0285,Roodel,,Aranhas,1895.58€,2016-11-04 01:23:52
41167-0843,Zooxo,,London,£342.59,2016-11-04 07:21:09
49967-724,Thoughtmix,,Amadora	,499.32€,2016-11-04 08:30:20
49288-0285,Wordify,,New York,$990.96,2016-11-04 10:43:04
51138-049,Ntags,,Lisbon,863.49€,2016-11-04 12:41:28
62011-0219,Thoughtmix,,Amadora	,738.45€,2016-11-04 13:39:13
59779-028,Flipstorm,,Athens,560.58€,2016-11-04 13:44:59
51346-126,Shufflebeat,,Porto,156.93€,2016-11-04 17:19:30
0268-1604,Chatterbridge,,Barcelona,159.52€,2016-11-04 18:10:13
55289-164,Chatterbridge,,Barcelona,254.0€,2016-11-04 20:13:15
16714-295,Shufflebeat,,Porto,907.23€,2016-11-04 20:52:11
52380-1102,Zooxo,,London,£272.17,2016-11-04 21:01:38
49520-501,Flipstorm,,Athens,585.3€,2016-11-04 23:15:03
48951-4042,Shufflebeat,,Porto,401.04€,2016-11-05 00:00:45
52380-1102,Twitterbeat,,Annecy,334.26€,2016-11-05 01:11:52
0268-1128,Twitterbeat,,Annecy,981.64€,2016-11-05 01:17:19
62011-0219,Ntags,,Lisbon,839.3€,2016-11-05 01:24:52
0699-7041,Eimbee,,Amiens,660.34€,2016-11-05 02:49:57
49349-106,Zooxo,,London,£700.74,2016-11-05 02:54:59
65044-3014,Thoughtmix,,Amadora	,786.76€,2016-11-05 02:58:45
54868-5165,Gabcube,,Almada,869.47€,2016-11-05 03:04:50
68752-024,Shufflebeat,,Porto,849.25€,2016-11-05 04:15:37
36987-1697,Thoughtmix,,Amadora	,715.48€,2016-11-05 04:26:15
49738-105,Ntags,,Lisbon,464.0€,2016-11-05 05:14:18
60505-2867,Shufflebeat,,Porto,130.26€,2016-11-05 06:30:13
49348-574,Buzzbean,,Düsseldorf,376.09€,2016-11-05 07:19:28
0268-1401,Twitterbeat,,Annecy,1052.19€,2016-11-05 07:48:10
42254-213,Twitterbeat,,Annecy,220.32€,2016-11-05 09:21:36
58596-001,Riffpath,,Heraklion,484.0€,2016-11-05 09:47:48
67544-356,Bubblemix,,Asaka,¥57592.49,2016-11-05 10:01:17
55566-2100,Buzzbean,,Düsseldorf,360.05€,2016-11-05 11:29:19
16729-167,Twitterbeat,,Annecy,275.16€,2016-11-05 13:02:34
49348-574,Zoonder,,Boston,$396.06,2016-11-05 14:46:59
0268-1128,Ntags,,Lisbon,1453.95€,2016-11-05 15:02:07
49288-0655,Brainsphere,,Braga,391.71€,2016-11-05 15:50:10
76335-006,Roodel,,Aranhas,373.66€,2016-11-05 16:18:58
55856-0003,Zooxo,,London,£188.06,2016-11-05 17:22:18
0603-6134,Twitterbeat,,Annecy,811.66€,2016-11-05 17:38:02
52125-444,Chatterbridge,,Barcelona,288.67€,2016-11-05 19:29:50
65044-3014,Wordify,,New York,$819.57,2016-11-05 19:35:13
49288-0655,Zooxo,,London,£116.51,2016-11-05 20:39:11
13537-259,Avaveo,,Nice,700.98€,2016-11-05 20:41:25
36987-1697,Shufflebeat,,Porto,951.19€,2016-11-05 22:06:20
52125-444,Thoughtmix,,Amadora	,290.43€,2016-11-05 22:16:09
41163-428,Twitterbeat,,Annecy,153.73€,2016-11-06 01:57:07
62756-707,Brainsphere,,Braga,169.7€,2016-11-06 02:22:49
